TweetId,Timestamp,Source,Text,Name,Stage,Gender,RetweetCount,FavoriteCount,ImgNum,Rating,RatingCategory,Breed,Confidence,TweetDay
802239329049477120,2016-11-25,Twitter for iPhone,This is Loki. He'll do your taxes for you. Can also make room in your budget for all the things you bought today. 12/10 what a puppo https://t.co/5oWrHCWg87,Loki,puppo,M,2442.0,8615.0,2.0,1.2,Above Average,Eskimo_dog,0.482498,Fri
801958328846974976,2016-11-25,Twitter for iPhone,This is Ronnie. He hopes you're having a great day. Nifty tongue slip. 12/10 would pat head approvingly https://t.co/4fY2bsAm65,Ronnie,Not Identified,M,1590.0,7337.0,1.0,1.2,Above Average,Staffordshire_bullterrier,0.327887,Fri
801538201127157760,2016-11-23,Twitter for iPhone,This is Wallace. He'll be your chau-fur this evening. 12/10 eyes on the road Wallace https://t.co/p1RD39XjUe,Wallace,Not Identified,M,1945.0,7784.0,1.0,1.2,Above Average,Pembroke,0.550506,Wed
801167903437357056,2016-11-22,Twitter for iPhone,This is Milo. I would do terrible things for Milo. 13/10 https://t.co/R6wJyC2Tey,Milo,Not Identified,,5482.0,23065.0,1.0,1.3,High,cocker_spaniel,0.74022,Tue
801115127852503040,2016-11-22,Twitter for iPhone,This is Bones. He's being haunted by another doggo of roughly the same size. 12/10 deep breaths pupper everything's fine https://t.co/55Dqe0SJNj,Bones,doggo,M,1978.0,7647.0,1.0,1.2,Above Average,dalmatian,0.823356,Tue
800751577355128832,2016-11-21,Twitter for iPhone,Say hello to Mauve and Murphy. They're rather h*ckin filthy. Preferred nap over bath. Both 12/10 https://t.co/4UwCTW3lXG,Mauve,Not Identified,,2610.0,10055.0,2.0,1.2,Above Average,cocker_spaniel,0.771984,Mon
800513324630806528,2016-11-21,Twitter for iPhone,This is Chef. Chef loves everyone and wants everyone to love each other. 11/10 https://t.co/ILHGs0e6Dm,Chef,Not Identified,,2810.0,12436.0,1.0,1.1,Below Average,Pembroke,0.8289040000000001,Mon
800388270626521089,2016-11-20,Twitter for iPhone,This is Doc. He takes time out of every day to worship our plant overlords. 12/10 quite the floofer https://t.co/azMneS6Ly5,Doc,floofer,M,2621.0,10552.0,2.0,1.2,Above Average,golden_retriever,0.35986,Sun
800141422401830912,2016-11-20,Twitter for iPhone,This is Peaches. She's the ultimate selfie sidekick. Super sneaky tongue slip appreciated. 13/10 https://t.co/pbKOesr8Tg,Peaches,Not Identified,F,2382.0,14452.0,3.0,1.3,High,golden_retriever,0.938048,Sun
799774291445383169,2016-11-19,Twitter for iPhone,RT @dog_rates: This is Tucker. He would like a hug. 13/10 someone hug him https://t.co/wdgY9oHPrT,Tucker,Not Identified,M,4344.0,0.0,1.0,1.3,High,chow,0.316565,Sat
799757965289017345,2016-11-18,Twitter for iPhone,This is Sobe. She's a h*ckin happy doggo. Only one leg tho. Must have good balance. 13/10 would smile back https://t.co/OiH8PaOxB1,Sobe,doggo,F,1994.0,7938.0,1.0,1.3,High,Border_collie,0.442534,Fri
799422933579902976,2016-11-18,Twitter for iPhone,This is Longfellow (prolly sophisticated). He's a North Appalachian Oatzenjammer. Concerned about wrinkled feets. 12/10 would hug softly https://t.co/bpLuQuxzHZ,Longfellow,Not Identified,M,1791.0,7658.0,1.0,1.2,Above Average,miniature_pinscher,0.58363,Fri
799297110730567681,2016-11-17,Twitter for iPhone,This is Jeffrey. He's quite the jokester. Takes it too far sometimes. Still 11/10 would pet https://t.co/YDtZcAiMAf,Jeffrey,Not Identified,M,2546.0,9346.0,1.0,1.1,Below Average,malamute,0.985028,Thu
799063482566066176,2016-11-17,Twitter for iPhone,This is Mister. He only wears the most fashionable af headwear. 11/10 h*ckin stylish https://t.co/BXJFKOVnJm,Mister,Not Identified,M,2332.0,7662.0,2.0,1.1,Below Average,Norfolk_terrier,0.334436,Thu
798933969379225600,2016-11-16,Twitter for iPhone,This is Iroh. He's in a predicament. 12/10 someone help him https://t.co/KJAKO2kXsL,Iroh,Not Identified,M,4133.0,12363.0,1.0,1.2,Above Average,Siberian_husky,0.703224,Wed
798925684722855936,2016-11-16,Twitter for iPhone,This is Shadow. He's a firm believer that they're all good dogs. H*ckin passionate about it too. 11/10 I stand with Shadow https://t.co/8yvpacwBcu,Shadow,Not Identified,M,1352.0,7140.0,1.0,1.1,Below Average,West_Highland_white_terrier,0.539463,Wed
798697898615730177,2016-11-16,Twitter for iPhone,RT @dog_rates: This is Stubert. He just arrived. 10/10 https://t.co/HVGs5aAKAn,Stubert,Not Identified,M,6056.0,0.0,1.0,1.0,Low,Labrador_retriever,0.8686709999999999,Wed
798694562394996736,2016-11-16,Twitter for iPhone,"RT @dog_rates: I'm not sure what's happening here, but it's pretty spectacular. 12/10 for both https://t.co/JKXh0NbBNL",none,Not Identified,,4619.0,0.0,1.0,1.2,Above Average,Chihuahua,0.615163,Wed
798665375516884993,2016-11-15,Twitter for iPhone,RT @dog_rates: This is Lola. She fell asleep on a piece of pizza. 10/10 frighteningly relatable https://t.co/eqmkr2gmPH,Lola,Not Identified,F,3660.0,0.0,1.0,1.0,Low,chow,0.243529,Tue
798644042770751489,2016-11-15,Twitter for iPhone,RT @dog_rates: This is Paull. He just stubbed his toe. 10/10 deep breaths Paull https://t.co/J5Mqn8VeYq,Paull,Not Identified,M,1734.0,0.0,1.0,1.0,Low,English_springer,0.403698,Tue
798628517273620480,2016-11-15,Twitter for iPhone,RT @dog_rates: This a Norwegian Pewterschmidt named Tickles. Ears for days. 12/10 I care deeply for Tickles https://t.co/0aDF62KVP7,Tickles,Not Identified,,1856.0,0.0,1.0,1.2,Above Average,beagle,0.636169,Tue
798340744599797760,2016-11-15,Twitter for iPhone,RT @dog_rates: This is Davey. He'll have your daughter home by 8. Just a stand up pup. 11/10 would introduce to mom https://t.co/E6bGWf9EOm,Davey,Not Identified,M,3126.0,0.0,1.0,1.1,Below Average,papillon,0.53318,Tue
798209839306514432,2016-11-14,Twitter for iPhone,This is Cooper. His bow tie was too heavy for the front so he moved it to the side. Balanced af now. 13/10 https://t.co/jG1PAFkB81,Cooper,Not Identified,,2415.0,9882.0,1.0,1.3,High,Pekinese,0.524583,Mon
797971864723324932,2016-11-14,Twitter for iPhone,Here's a helicopter pupper. He takes off at random. H*ckin hard to control. 12/10 rare af https://t.co/GRWPgNKt2z,none,pupper,M,2877.0,10902.0,1.0,1.2,Above Average,American_Staffordshire_terrier,0.489845,Mon
797545162159308800,2016-11-12,Twitter for iPhone,This is Cassie. She steals things. Guilt increases slightly each time. 12/10 would forgive almost immediately https://t.co/Ia19irLwyB,Cassie,Not Identified,F,4596.0,13821.0,1.0,1.2,Above Average,Pembroke,0.954089,Sat
797236660651966464,2016-11-12,Twitter for iPhone,This is Pancake. She loves Batman and winks like a h*ckin champ. 12/10 real crowd pleaser https://t.co/6kqsAjJNhi,Pancake,Not Identified,F,6116.0,18845.0,2.0,1.2,Above Average,collie,0.767005,Sat
796865951799083009,2016-11-11,Twitter for iPhone,This is Tyr. He's just checking on you. Nifty af tongue slip. 12/10 would absolutely pet https://t.co/Jgnuiyvq06,Tyr,Not Identified,M,1823.0,7282.0,1.0,1.2,Above Average,Cardigan,0.8391290000000001,Fri
796759840936919040,2016-11-10,Twitter for iPhone,Say hello to Romeo. He was just told that it's too cold for the pool. H*ckin nonsense. 11/10 would help fill up https://t.co/6hx7ur6sNI,Romeo,Not Identified,M,2815.0,11156.0,1.0,1.1,Below Average,American_Staffordshire_terrier,0.463996,Thu
796484825502875648,2016-11-09,Twitter for iPhone,Here's a sleepy doggo that requested some assistance. 12/10 would carry everywhere https://t.co/bvkkqOjNDV,none,doggo,M,1643.0,7152.0,1.0,1.2,Above Average,cocker_spaniel,0.116924,Wed
796387464403357696,2016-11-09,Twitter for iPhone,This is Snicku. He's having trouble reading because he's a dog. Glasses only helped a little. Nap preferred. 12/10 would snug well https://t.co/cVLUasbKA5,Snicku,Not Identified,M,3865.0,10411.0,1.0,1.2,Above Average,Pekinese,0.461164,Wed
796177847564038144,2016-11-09,Twitter for iPhone,RT @dog_rates: This is Ruby. She just turned on the news. Officially terrified. 11/10 deep breaths Ruby https://t.co/y5KarNXWXt,Ruby,Not Identified,F,13296.0,0.0,1.0,1.1,Below Average,golden_retriever,0.600276,Wed
796149749086875649,2016-11-09,Twitter for iPhone,This is Ruby. She just turned on the news. Officially terrified. 11/10 deep breaths Ruby https://t.co/y5KarNXWXt,Ruby,Not Identified,F,13296.0,30357.0,1.0,1.1,Below Average,golden_retriever,0.600276,Wed
796116448414461957,2016-11-08,Twitter for iPhone,I didn't believe it at first but now I can see that voter fraud is a serious h*ckin issue. 11/10 https://t.co/7i0bDMbrVN,none,Not Identified,,2239.0,8600.0,1.0,1.1,Below Average,Cardigan,0.700182,Tue
796080075804475393,2016-11-08,Twitter for iPhone,This is Yogi. He's 98% floof. Snuggable af. 12/10 https://t.co/opoXKxmfFm,Yogi,floofer,M,2154.0,7990.0,1.0,1.2,Above Average,chow,0.973846,Tue
796031486298386433,2016-11-08,Twitter for iPhone,This is Daisy. She's here to make your day better. 13/10 mission h*ckin successful https://t.co/PbgvuD0qIL,Daisy,Not Identified,F,3486.0,10224.0,1.0,1.3,High,golden_retriever,0.893775,Tue
795464331001561088,2016-11-07,Twitter for iPhone,Elder doggo does a splash. Both 13/10 incredible stuff https://t.co/gBUDjdEcqz,none,doggo,,21835.0,46511.0,1.0,1.3,High,golden_retriever,0.193082,Mon
795400264262053889,2016-11-06,Twitter for iPhone,This is Brody. He's trying to make the same face as the football. 12/10 https://t.co/2H4MfOGlpQ,Brody,Not Identified,M,2667.0,9459.0,2.0,1.2,Above Average,golden_retriever,0.925494,Sun
794983741416415232,2016-11-05,Twitter for iPhone,RT @dog_rates: This is Rizzy. She smiles a lot. 12/10 contagious af https://t.co/TU4sZogVIq,Rizzy,Not Identified,F,3142.0,0.0,3.0,1.2,Above Average,schipperke,0.363272,Sat
794926597468000259,2016-11-05,Twitter for iPhone,This is Mack. He's rather h*ckin sleepy. Exceptional ears. 12/10 would boop https://t.co/XRPvTPF0VH,Mack,Not Identified,M,2148.0,9637.0,1.0,1.2,Above Average,toy_poodle,0.0376618,Sat
794355576146903043,2016-11-04,Twitter for iPhone,RT @dog_rates: This is Butter. She can have whatever she wants forever. 12/10 would hug softly https://t.co/x5gXRS1abq,Butter,Not Identified,F,9609.0,0.0,1.0,1.2,Above Average,cocker_spaniel,0.500509,Fri
794332329137291264,2016-11-04,Twitter for iPhone,This is Nimbus (like the cloud). He just bought this fancy af duck raincoat. Only protects one ear tho. 12/10 so h*ckin floofy https://t.co/SIQbb8c3AU,Nimbus,floofer,M,,,1.0,1.2,Above Average,Samoyed,0.988307,Fri
793962221541933056,2016-11-02,Twitter for iPhone,This is Maximus. His face is stuck like that. Tragic really. Great tongue tho. 12/10 would pet firmly https://t.co/xIfrsMNLBR,Maximus,Not Identified,,4550.0,15843.0,1.0,1.2,Above Average,Labrador_retriever,0.8616510000000001,Wed
793845145112371200,2016-11-02,Twitter for iPhone,This is Clark. He was just caught wearing pants. 13/10 game-changing af https://t.co/2Xo19aPrG5,Clark,Not Identified,M,1735.0,8734.0,1.0,1.3,High,Old_English_sheepdog,0.7652770000000001,Wed
793614319594401792,2016-11-02,Twitter for iPhone,RT @dog_rates: When she says you're a good boy and you know you're a good boy because you're a good boy. 13/10 https://t.co/O5IUmRHRIh,none,Not Identified,,2910.0,0.0,1.0,1.3,High,golden_retriever,0.705092,Wed
793601777308463104,2016-11-01,Twitter for iPhone,This is Dobby. I can't stop looking at her feet. 12/10 would absolutely snug https://t.co/LhzPWv6rTv,Dobby,Not Identified,,1509.0,7553.0,1.0,1.2,Above Average,miniature_pinscher,0.538981,Tue
793500921481273345,2016-11-01,Twitter for iPhone,This is Fiona. She's an extremely mediocre copilot. Very distracting. Wink makes up for all the missed turns. 12/10 https://t.co/aF5MmpvPqN,Fiona,Not Identified,F,2218.0,10077.0,2.0,1.2,Above Average,golden_retriever,0.3261219999999999,Tue
793286476301799424,2016-11-01,Twitter for iPhone,This is Moreton. He's the Good Boy Who Lived. 13/10 magical as h*ck https://t.co/rLHGx3VAF3,Moreton,Not Identified,M,8549.0,23249.0,1.0,1.3,High,Afghan_hound,0.2746369999999999,Tue
793271401113350145,2016-11-01,Twitter for iPhone,Meet Dave. It's his favorite day of the year. He gets to fulfill his dream of being a dinosaur. 12/10 inspirational af https://t.co/MgQSdfZGPN,Dave,Not Identified,M,2234.0,8224.0,1.0,1.2,Above Average,Siberian_husky,0.2316949999999999,Tue
793256262322548741,2016-11-01,Twitter for iPhone,Oh h*ck look at this spookling right here. Fright level off the charts. 12/10 sufficiently spooked https://t.co/BNy9IIJMb0,none,Not Identified,,7748.0,18834.0,1.0,1.2,Above Average,basset,0.2076219999999999,Tue
793241302385262592,2016-11-01,Twitter for iPhone,This is Tucker. He's out here bustin h*ckin ghosts. 13/10 dedicated af https://t.co/Ap477GhwXt,Tucker,Not Identified,M,3058.0,9936.0,1.0,1.3,High,golden_retriever,0.559308,Tue
793226087023144960,2016-10-31,Twitter for iPhone,"This is Juno. She spooked me up real good, but only to get my attention. Above average handwriting for a dog I think. 11/10 https://t.co/hFxxBCWlwj",Juno,Not Identified,F,2700.0,9246.0,1.0,1.1,Below Average,wire-haired_fox_terrier,0.456047,Mon
793210959003287553,2016-10-31,Twitter for iPhone,This is Maude. She's the h*ckin happiest wasp you've ever seen. 10/10 would pet with caution https://t.co/etL8FHBrh8,Maude,Not Identified,F,2593.0,8440.0,1.0,1.0,Low,French_bulldog,0.0187590999999999,Mon
793195938047070209,2016-10-31,Twitter for iPhone,Say hello to Lily. She's pupset that her costume doesn't fit as well as last year. 12/10 poor puppo https://t.co/YSi6K1firY,Lily,puppo,F,5246.0,14381.0,2.0,1.2,Above Average,Labrador_retriever,0.654762,Mon
793180763617361921,2016-10-31,Twitter for iPhone,This is Newt. He's a strawberry. 11/10 https://t.co/2VhmlwxA1Q,Newt,Not Identified,M,1851.0,6535.0,1.0,1.1,Below Average,Lakeland_terrier,0.266824,Mon
793165685325201412,2016-10-31,Twitter for iPhone,This is Benji. He's Air Bud. It's a low effort costume but he pulls it off rather h*ckin well. 12/10 would happily get dunked on https://t.co/IbzT7DJvBo,Benji,Not Identified,M,2615.0,8864.0,1.0,1.2,Above Average,golden_retriever,0.946224,Mon
793150605191548928,2016-10-31,Twitter for iPhone,This is Nida. She's a free elf. Waited so long for this day. 11/10 https://t.co/3lE8Izgmkf,Nida,Not Identified,F,1587.0,5823.0,1.0,1.1,Below Average,Italian_greyhound,0.193869,Mon
793120401413079041,2016-10-31,Twitter for iPhone,"This is Robin. She's desperately trying to do me a frighten, but her tongue drastically decreases her spook value. Still 11/10 great effort https://t.co/sxMrsOZ8zb",Robin,Not Identified,F,3658.0,11966.0,1.0,1.1,Below Average,Labrador_retriever,0.7249439999999999,Mon
792883833364439040,2016-10-31,Twitter for iPhone,This is Bailey. She's rather h*ckin hype for Halloween tomorrow. Carved those pupkins herself. 12/10 https://t.co/v17mFm0Ftz,Bailey,Not Identified,F,3982.0,10654.0,3.0,1.2,Above Average,standard_poodle,8.31451e-05,Mon
792773781206999040,2016-10-30,Twitter for iPhone,This is Monster. Not an actual monster tho. He's showing you his tongue. Very impressive Monster. 12/10 would snug https://t.co/RhaPExuxJL,Monster,Not Identified,M,1566.0,6976.0,1.0,1.2,Above Average,Yorkshire_terrier,0.912804,Sun
792394556390137856,2016-10-29,Twitter for iPhone,Meet BeBe. She rocks the messy bun of your dreams. H*ckin flawless. 12/10 would watch her tutorial https://t.co/of0pFNBIl8,BeBe,Not Identified,F,3994.0,12653.0,2.0,1.2,Above Average,cocker_spaniel,0.746387,Sat
792050063153438720,2016-10-28,Twitter for iPhone,This is Remus. He's a mop that came to life. Can't see anything. Constantly trips over himself. Still a very good dog. 11/10 https://t.co/S3f1SYylzu,Remus,Not Identified,M,1660.0,6761.0,2.0,1.1,Below Average,komondor,0.942856,Fri
791672322847637504,2016-10-27,Twitter for iPhone,When she says you're a good boy and you know you're a good boy because you're a good boy. 13/10 https://t.co/O5IUmRHRIh,none,Not Identified,,2910.0,11102.0,1.0,1.3,High,golden_retriever,0.705092,Thu
791406955684368384,2016-10-26,Twitter for iPhone,Say hello to Levi. He's a Madagascan Butterbop. One of the more docile Butterbops I've seen. 12/10 would give all the pets https://t.co/Zcw9Sccctc,Levi,Not Identified,M,3840.0,12438.0,4.0,1.2,Above Average,Pembroke,0.972629,Wed
791312159183634433,2016-10-26,Twitter for iPhone,This is Mabel. She's super h*ckin smol. Portable af. Comes with the smol shoe. 12/10 would keep in frocket https://t.co/GGJvxYt3xK,Mabel,Not Identified,F,2355.0,8288.0,4.0,1.2,Above Average,miniature_pinscher,0.892925,Wed
791026214425268224,2016-10-25,Twitter for iPhone,RT @dog_rates: This is Alfie. He's touching a butt. Couldn't be happier. 11/10 https://t.co/gx3xF5mZbo,Alfie,Not Identified,M,3784.0,0.0,1.0,1.1,Below Average,malamute,0.375098,Tue
790987426131050500,2016-10-25,Twitter for iPhone,This is Misty. She has a cowboy hat on her nose. 12/10 https://t.co/Eno0mypHIr,Misty,Not Identified,F,1979.0,9267.0,1.0,1.2,Above Average,cocker_spaniel,0.349195,Tue
790946055508652032,2016-10-25,Twitter for iPhone,This is Betty. She's assisting with the dishes. Such a good puppo. 12/10 h*ckin helpful af https://t.co/dgvTPZ9tgI,Betty,puppo,F,4370.0,15806.0,1.0,1.2,Above Average,golden_retriever,0.245773,Tue
790723298204217344,2016-10-25,Twitter for iPhone,RT @dog_rates: This is Happy. He's a bathtub reviewer. Seems to be pleased with this one. 12/10 https://t.co/Ln89R4FP7v,Happy,Not Identified,M,2136.0,0.0,1.0,1.2,Above Average,golden_retriever,0.0785304999999999,Tue
790698755171364864,2016-10-24,Twitter for iPhone,This is Mosby. He appears to be rather h*ckin snuggable af. 12/10 keep it up Mosby https://t.co/IiiBq460I7,Mosby,Not Identified,M,1793.0,7770.0,1.0,1.2,Above Average,Bernese_mountain_dog,0.996541,Mon
790581949425475584,2016-10-24,Twitter for iPhone,This is Duke. He sneaks into the fridge sometimes. It's his safe place. 11/10 would give little jacket if necessary https://t.co/Fd5WFDTMH4,Duke,Not Identified,M,6605.0,19453.0,2.0,1.1,Below Average,malinois,0.000152999,Mon
790337589677002753,2016-10-23,Twitter for iPhone,Meet Maggie. She can hear your cells divide. 12/10 can also probably fly https://t.co/ovE2hqXryV,Maggie,Not Identified,F,1761.0,7395.0,1.0,1.2,Above Average,Pembroke,0.658808,Sun
790277117346975746,2016-10-23,Twitter for iPhone,This is Bruce. He never backs down from a challenge. 11/10 you got this Bruce https://t.co/aI7umZHIq7,Bruce,Not Identified,M,2939.0,11841.0,1.0,1.1,Below Average,Labrador_retriever,0.427742,Sun
789986466051088384,2016-10-23,Twitter for iPhone,This is Happy. He's a bathtub reviewer. Seems to be pleased with this one. 12/10 https://t.co/Ln89R4FP7v,Happy,Not Identified,M,2136.0,8769.0,1.0,1.2,Above Average,golden_retriever,0.0785304999999999,Sun
789628658055020548,2016-10-22,Twitter for iPhone,This is Eli. He can fly. 13/10 magical af https://t.co/huPSJJ7FDI,Eli,Not Identified,M,1631.0,7055.0,1.0,1.3,High,chow,0.260702,Sat
789599242079838210,2016-10-21,Twitter for iPhone,This is Brownie. She's wearing a Halloween themed onesie. 12/10 festive af https://t.co/0R4meWXFOx,Brownie,Not Identified,F,1782.0,6356.0,2.0,1.2,Above Average,Chesapeake_Bay_retriever,0.8788219999999999,Fri
789530877013393408,2016-10-21,Twitter for iPhone,This is Rizzy. She smiles a lot. 12/10 contagious af https://t.co/TU4sZogVIq,Rizzy,Not Identified,F,3142.0,11038.0,3.0,1.2,Above Average,schipperke,0.363272,Fri
789268448748703744,2016-10-21,Twitter for iPhone,This is Stella. She's happier than I will ever be. 10/10 would trade lives with https://t.co/JSs2bfDtTS,Stella,Not Identified,F,2429.0,8621.0,1.0,1.0,Low,malamute,0.81286,Fri
789137962068021249,2016-10-20,Twitter for iPhone,This is Bo. He's a West Congolese Bugaboop Snuggle. Rather exotic. Master of the head tilt. 12/10 would pay to pet https://t.co/2jwxxtNzoN,Bo,Not Identified,M,2595.0,9196.0,2.0,1.2,Above Average,Chihuahua,0.746135,Thu
788908386943430656,2016-10-20,Twitter for iPhone,"This is Lucy. She destroyed not one, but two remotes trying to turn off the debate. 11/10 relatable af https://t.co/3BXh073tDm",Lucy,Not Identified,F,11652.0,25941.0,1.0,1.1,Below Average,golden_retriever,0.0340897,Thu
788765914992902144,2016-10-19,Twitter for iPhone,This is Butter. She can have whatever she wants forever. 12/10 would hug softly https://t.co/x5gXRS1abq,Butter,Not Identified,F,9609.0,25794.0,1.0,1.2,Above Average,cocker_spaniel,0.500509,Wed
788412144018661376,2016-10-18,Twitter for iPhone,This is Dexter. He breaks hearts for a living. 11/10 h*ckin handsome af https://t.co/4DhSsC1W7S,Dexter,Not Identified,M,4899.0,14654.0,1.0,1.1,Below Average,golden_retriever,0.805238,Tue
788178268662984705,2016-10-18,Twitter for iPhone,Atlas is back and this time he's got doggles. Still 13/10 solarly conscious af https://t.co/s7MgFWDySc,none,Not Identified,,1966.0,6855.0,2.0,1.3,High,Samoyed,0.73548,Tue
788150585577050112,2016-10-17,Twitter for iPhone,This is Leo. He's a golden chow. Rather h*ckin rare. 13/10 would give extra pats https://t.co/xosHjFzVXc,Leo,Not Identified,M,1194.0,5775.0,3.0,1.3,High,chow,0.814145,Mon
788070120937619456,2016-10-17,Twitter for iPhone,RT @dog_rates: This is Bo and Ty. Bo eats paper and Ty felt left out. 11/10 for both https://t.co/1acHQS8rvK,Bo,Not Identified,,3198.0,0.0,1.0,1.1,Below Average,golden_retriever,0.735163,Mon
787810552592695296,2016-10-17,Twitter for iPhone,This is Frank. He wears sunglasses and walks himself. 11/10 I'll never be this cool or independent https://t.co/pNNjBtHWPc,Frank,Not Identified,M,2825.0,8111.0,2.0,1.1,Below Average,pug,0.362835,Mon
787717603741622272,2016-10-16,Twitter for iPhone,This is Tonks. She is a service puppo. Can hear a caterpillar hiccup from 7 miles away. 13/10 would follow anywhere https://t.co/i622ZbWkUp,Tonks,puppo,F,2574.0,9666.0,3.0,1.3,High,German_shepherd,0.992339,Sun
787397959788929025,2016-10-15,Twitter for iPhone,This is Moose. He's rather h*ckin dangerous (you can tell by the collar). 11/10 would still attempt to snug https://t.co/lHVHGdDzb3,Moose,Not Identified,M,2650.0,10289.0,1.0,1.1,Below Average,Chihuahua,0.900483,Sat
787322443945877504,2016-10-15,Twitter for iPhone,This is Lincoln. He forgot to use his blinker when he changed lanes just now. Guilty as h*ck. Still 10/10 https://t.co/lsrR83SiVp,Lincoln,Not Identified,M,1619.0,7352.0,1.0,1.0,Low,golden_retriever,0.1057029999999999,Sat
786963064373534720,2016-10-14,Twitter for iPhone,This is Rory. He's got an interview in a few minutes. Looking spiffy af. Nervous as h*ck tho. 12/10 would hire https://t.co/ibj5g6xaAj,Rory,Not Identified,M,7392.0,25167.0,1.0,1.2,Above Average,golden_retriever,0.915303,Fri
786709082849828864,2016-10-13,Twitter for iPhone,"This is Logan, the Chow who lived. He solemnly swears he's up to lots of good. H*ckin magical af 9.75/10 https://t.co/yBO5wuqaPS",Logan,Not Identified,M,5689.0,17300.0,1.0,7.5,High,Pomeranian,0.467321,Thu
786664955043049472,2016-10-13,Twitter for iPhone,"""Honestly Kathleen I just want more Ken Bone"" 12/10 https://t.co/HmlEvAMP4r",none,Not Identified,,2356.0,10006.0,1.0,1.2,Above Average,Leonberg,0.512034,Thu
786595970293370880,2016-10-13,Twitter for iPhone,This is Dale. He's a real spookster. Did me quite the frighten. 11/10 not too spooky to pet tho https://t.co/L8BWDD4oBX,Dale,Not Identified,M,2895.0,8932.0,1.0,1.1,Below Average,Pembroke,0.709512,Thu
786363235746385920,2016-10-13,Twitter for iPhone,This is Rizzo. He has many talents. A true renaissance doggo. 13/10 entertaining af https://t.co/TVXpEJB7Wn,Rizzo,doggo,M,3202.0,10236.0,1.0,1.3,High,golden_retriever,0.929266,Thu
786233965241827333,2016-10-12,Twitter for iPhone,This is Mattie. She's extremely dangerous. Will bite your h*ckin finger right off. Still 11/10 would pet with caution https://t.co/78c9W8kLFh,Mattie,Not Identified,F,4347.0,14347.0,1.0,1.1,Below Average,Labrador_retriever,0.478193,Wed
786036967502913536,2016-10-12,Twitter for iPhone,RT @dog_rates: This is Scout. He really wants to kiss himself. H*ckin inappropriate. 11/10 narcissistic af https://t.co/x0gV2Ck3AD,Scout,Not Identified,M,6467.0,0.0,1.0,1.1,Below Average,golden_retriever,0.99383,Wed
785927819176054784,2016-10-11,Twitter for iPhone,This is Lucy. She's strives to be the best potato she can be. 12/10 would boop https://t.co/lntsj7Fc4Y,Lucy,Not Identified,F,2970.0,10747.0,1.0,1.2,Above Average,toy_poodle,0.00849262,Tue
785872687017132033,2016-10-11,Twitter for iPhone,Meet Rusty. He appears to be rather h*ckin fluffy. Also downright adorable af. 12/10 would rub my face against his https://t.co/1j9kLGb4wV,Rusty,Not Identified,M,1663.0,6310.0,1.0,1.2,Above Average,Great_Pyrenees,0.392108,Tue
785533386513321988,2016-10-10,Twitter for iPhone,This is Dallas. Her tongue is ridiculous. 11/10 h*ckin proud af https://t.co/h4jhlH4EyG,Dallas,Not Identified,M,1830.0,8539.0,2.0,1.1,Below Average,miniature_pinscher,0.4360229999999999,Mon
785264754247995392,2016-10-09,Twitter for iPhone,This is Doc. He requested to be carried around like that. 12/10 anything for Doc https://t.co/mWYACm4qnx,Doc,Not Identified,M,1509.0,6866.0,1.0,1.2,Above Average,chow,0.056137,Sun
785170936622350336,2016-10-09,Twitter for iPhone,This is Hero. He was enjoying the car ride until he remembered that bees are dying globally at an alarming rate. 11/10 https://t.co/cubFg7F4qQ,Hero,Not Identified,M,4469.0,11313.0,2.0,1.1,Below Average,Eskimo_dog,0.0274944,Sun
784826020293709826,2016-10-08,Twitter for iPhone,This is Rusty. He's going D1 for sure. Insane vertical. 13/10 would draft https://t.co/AsykOwMrXQ,Rusty,Not Identified,M,2992.0,9535.0,1.0,1.3,High,chow,0.0903414,Sat
784517518371221505,2016-10-07,Twitter for iPhone,This is Frankie. He has yet to learn how to control his tongue. 11/10 maybe one day https://t.co/p6fgYe2dB6,Frankie,Not Identified,M,2353.0,8464.0,2.0,1.1,Below Average,malamute,0.757764,Fri
784431430411685888,2016-10-07,Twitter for iPhone,This is Stormy. He's curly af. Already pupared for Coachella next year. 12/10 https://t.co/PHA1vtqqpt,Stormy,Not Identified,M,1178.0,5426.0,1.0,1.2,Above Average,miniature_poodle,0.744819,Fri
783821107061198850,2016-10-06,Twitter for iPhone,This is Mairi. She has mastered the art of camouflage. 12/10 h*ckin sneaky af https://t.co/STcPjiNAHp,Mairi,Not Identified,F,1816.0,6941.0,1.0,1.2,Above Average,Lakeland_terrier,0.265659,Thu
783695101801398276,2016-10-05,Twitter for iPhone,This is Loomis. He's the leader of the Kenneth search party. The passion is almost overwhelming. 12/10 one day he will be free https://t.co/kCRKlFg4AY,Loomis,Not Identified,M,2975.0,9821.0,3.0,1.2,Above Average,chow,0.314265,Wed
783466772167098368,2016-10-05,Twitter for iPhone,This is Finn. He likes eavesdropping from filing cabinets. It's a real issue but no one has approached him about it. 11/10 would still pet https://t.co/s8W8Del9HQ,Finn,Not Identified,M,2072.0,7937.0,1.0,1.1,Below Average,Chihuahua,0.789,Wed
783391753726550016,2016-10-04,Twitter for iPhone,Meet Godi. He's an avid beachgoer and part time rainbow summoner. Eyeliner flawless af. 13/10 would snug well https://t.co/BO936YdJdi,Godi,Not Identified,M,5061.0,15919.0,4.0,1.3,High,Norwegian_elkhound,0.87713,Tue
